n,F
1,1
2,0.5
3,0.666666666666667
4,0.5
5,0.6
6,0.666666666666667
7,0.571428571428571
8,0.625
9,0.555555555555556
10,0.5
11,0.454545454545455
12,0.416666666666667
13,0.384615384615385
14,0.357142857142857
15,0.333333333333333
16,0.3125
17,0.352941176470588
18,0.333333333333333
19,0.315789473684211
20,0.3
21,0.285714285714286
22,0.272727272727273
23,0.260869565217391
24,0.25
25,0.24
26,0.230769230769231
27,0.222222222222222
28,0.214285714285714
29,0.206896551724138
30,0.233333333333333
31,0.225806451612903
32,0.21875
33,0.212121212121212
34,0.205882352941176
35,0.2
36,0.194444444444444
37,0.189189189189189
38,0.184210526315789
39,0.205128205128205
40,0.2
41,0.195121951219512
42,0.19047619047619
43,0.209302325581395
44,0.227272727272727
45,0.222222222222222
46,0.217391304347826
47,0.212765957446809
48,0.229166666666667
49,0.224489795918367
50,0.22
51,0.215686274509804
52,0.230769230769231
53,0.226415094339623
54,0.222222222222222
55,0.218181818181818
56,0.214285714285714
57,0.228070175438596
58,0.224137931034483
59,0.220338983050847
60,0.216666666666667
61,0.213114754098361
62,0.209677419354839
63,0.206349206349206
64,0.203125
65,0.2
66,0.212121212121212
67,0.208955223880597
68,0.205882352941176
69,0.202898550724638
70,0.2
71,0.197183098591549
72,0.194444444444444
73,0.191780821917808
74,0.202702702702703
75,0.2
76,0.197368421052632
77,0.207792207792208
78,0.217948717948718
79,0.215189873417722
80,0.2125
81,0.209876543209877
82,0.207317073170732
83,0.204819277108434
84,0.202380952380952
85,0.2
86,0.209302325581395
87,0.206896551724138
88,0.215909090909091
89,0.213483146067416
90,0.222222222222222
91,0.21978021978022
92,0.217391304347826
93,0.21505376344086
94,0.212765957446809
95,0.210526315789474
96,0.208333333333333
97,0.216494845360825
98,0.224489795918367
99,0.222222222222222
100,0.22
101,0.227722772277228
102,0.225490196078431
103,0.223300970873786
104,0.230769230769231
105,0.228571428571429
106,0.226415094339623
107,0.224299065420561
108,0.231481481481481
109,0.238532110091743
110,0.236363636363636
111,0.234234234234234
112,0.232142857142857
113,0.230088495575221
114,0.228070175438596
115,0.226086956521739
116,0.224137931034483
117,0.222222222222222
118,0.220338983050847
119,0.218487394957983
120,0.216666666666667
121,0.214876033057851
122,0.213114754098361
123,0.211382113821138
124,0.209677419354839
125,0.208
126,0.206349206349206
127,0.21259842519685
128,0.2109375
129,0.209302325581395
130,0.207692307692308
131,0.206106870229008
132,0.212121212121212
133,0.210526315789474
134,0.208955223880597
135,0.207407407407407
136,0.205882352941176
137,0.204379562043796
138,0.202898550724638
139,0.201438848920863
140,0.2
141,0.198581560283688
142,0.197183098591549
143,0.195804195804196
144,0.194444444444444
145,0.193103448275862
146,0.191780821917808
147,0.19047619047619
148,0.189189189189189
149,0.187919463087248
150,0.186666666666667
151,0.185430463576159
152,0.190789473684211
153,0.189542483660131
154,0.188311688311688
155,0.193548387096774
156,0.192307692307692
157,0.191082802547771
158,0.19620253164557
159,0.19496855345912
160,0.19375
161,0.192546583850932
162,0.197530864197531
163,0.196319018404908
164,0.195121951219512
165,0.193939393939394
166,0.192771084337349
167,0.191616766467066
168,0.196428571428571
169,0.195266272189349
170,0.2
171,0.204678362573099
172,0.209302325581395
173,0.208092485549133
174,0.206896551724138
175,0.205714285714286
176,0.204545454545455
177,0.203389830508475
178,0.207865168539326
179,0.212290502793296
180,0.211111111111111
181,0.209944751381215
182,0.208791208791209
183,0.207650273224044
184,0.206521739130435
185,0.205405405405405
186,0.209677419354839
187,0.213903743315508
188,0.212765957446809
189,0.211640211640212
190,0.215789473684211
191,0.214659685863874
192,0.213541666666667
193,0.212435233160622
194,0.211340206185567
195,0.21025641025641
196,0.209183673469388
197,0.208121827411168
198,0.207070707070707
199,0.206030150753769
200,0.205
201,0.208955223880597
202,0.207920792079208
203,0.206896551724138
204,0.21078431372549
205,0.209756097560976
206,0.20873786407767
207,0.207729468599034
208,0.206730769230769
209,0.210526315789474
210,0.214285714285714
211,0.213270142180095
212,0.212264150943396
213,0.211267605633803
214,0.210280373831776
215,0.209302325581395
216,0.208333333333333
217,0.207373271889401
218,0.206422018348624
219,0.205479452054795
220,0.204545454545455
221,0.203619909502262
222,0.202702702702703
223,0.201793721973094
224,0.205357142857143
225,0.204444444444444
226,0.20353982300885
227,0.202643171806167
228,0.201754385964912
229,0.200873362445415
230,0.2
231,0.199134199134199
232,0.198275862068966
233,0.197424892703863
234,0.196581196581197
235,0.195744680851064
236,0.194915254237288
237,0.194092827004219
238,0.19327731092437
239,0.192468619246862
240,0.191666666666667
241,0.190871369294606
242,0.190082644628099
243,0.189300411522634
244,0.192622950819672
245,0.191836734693878
246,0.191056910569106
247,0.190283400809717
248,0.189516129032258
249,0.188755020080321
250,0.188
251,0.187250996015936
252,0.186507936507937
253,0.185770750988142
254,0.188976377952756
255,0.188235294117647
256,0.1875
257,0.190661478599222
258,0.189922480620155
259,0.193050193050193
260,0.192307692307692
261,0.191570881226054
262,0.194656488549618
263,0.197718631178707
264,0.200757575757576
265,0.20377358490566
266,0.203007518796992
267,0.202247191011236
268,0.205223880597015
269,0.204460966542751
270,0.203703703703704
271,0.202952029520295
272,0.202205882352941
273,0.205128205128205
274,0.204379562043796
275,0.203636363636364
276,0.202898550724638
277,0.202166064981949
278,0.201438848920863
279,0.200716845878136
280,0.2
281,0.199288256227758
282,0.198581560283688
283,0.197879858657244
284,0.197183098591549
285,0.2
286,0.199300699300699
287,0.198606271777003
288,0.201388888888889
289,0.200692041522491
290,0.2
291,0.199312714776632
292,0.198630136986301
293,0.197952218430034
294,0.197278911564626
295,0.2
296,0.199324324324324
297,0.198653198653199
298,0.197986577181208
299,0.197324414715719
300,0.196666666666667
301,0.196013289036545
302,0.195364238410596
303,0.194719471947195
304,0.194078947368421
305,0.19344262295082
306,0.19281045751634
307,0.192182410423453
308,0.194805194805195
309,0.194174757281553
310,0.193548387096774
311,0.192926045016077
312,0.192307692307692
313,0.191693290734824
314,0.191082802547771
315,0.19047619047619
316,0.189873417721519
317,0.189274447949527
318,0.188679245283019
319,0.191222570532915
320,0.19375
321,0.193146417445483
322,0.192546583850932
323,0.195046439628483
324,0.194444444444444
325,0.193846153846154
326,0.193251533742331
327,0.192660550458716
328,0.192073170731707
329,0.191489361702128
330,0.190909090909091
331,0.190332326283988
332,0.189759036144578
333,0.189189189189189
334,0.191616766467066
335,0.191044776119403
336,0.19047619047619
337,0.189910979228487
338,0.189349112426035
339,0.188790560471976
340,0.188235294117647
341,0.187683284457478
342,0.187134502923977
343,0.186588921282799
344,0.186046511627907
345,0.188405797101449
346,0.187861271676301
347,0.187319884726225
348,0.186781609195402
349,0.189111747851003
350,0.188571428571429
351,0.188034188034188
352,0.1875
353,0.186968838526912
354,0.186440677966102
355,0.185915492957746
356,0.185393258426966
357,0.184873949579832
358,0.184357541899441
359,0.183844011142061
360,0.186111111111111
361,0.185595567867036
362,0.185082872928177
363,0.184573002754821
364,0.184065934065934
365,0.183561643835616
366,0.183060109289617
367,0.185286103542234
368,0.184782608695652
369,0.186991869918699
370,0.186486486486486
371,0.185983827493261
372,0.185483870967742
373,0.184986595174263
374,0.184491978609626
375,0.184
376,0.183510638297872
377,0.183023872679045
378,0.182539682539683
379,0.182058047493404
380,0.181578947368421
381,0.181102362204724
382,0.180628272251309
383,0.180156657963446
384,0.182291666666667
385,0.181818181818182
386,0.181347150259067
387,0.180878552971576
388,0.180412371134021
389,0.182519280205656
390,0.182051282051282
391,0.181585677749361
392,0.181122448979592
393,0.180661577608142
394,0.182741116751269
395,0.182278481012658
396,0.181818181818182
397,0.181360201511335
398,0.180904522613065
399,0.180451127819549
400,0.18
401,0.179551122194514
402,0.17910447761194
403,0.178660049627792
404,0.180693069306931
405,0.180246913580247
406,0.179802955665025
407,0.179361179361179
408,0.178921568627451
409,0.178484107579462
410,0.178048780487805
411,0.177615571776156
412,0.177184466019417
413,0.176755447941889
414,0.178743961352657
415,0.178313253012048
416,0.177884615384615
417,0.179856115107914
418,0.179425837320574
419,0.178997613365155
420,0.180952380952381
421,0.182897862232779
422,0.182464454976303
423,0.182033096926714
424,0.181603773584906
425,0.181176470588235
426,0.18075117370892
427,0.180327868852459
428,0.179906542056075
429,0.179487179487179
430,0.17906976744186
431,0.178654292343387
432,0.178240740740741
433,0.177829099307159
434,0.17741935483871
435,0.177011494252874
436,0.178899082568807
437,0.180778032036613
438,0.180365296803653
439,0.17995444191344
440,0.179545454545455
441,0.179138321995465
442,0.180995475113122
443,0.18058690744921
444,0.18018018018018
445,0.182022471910112
446,0.181614349775785
447,0.181208053691275
448,0.180803571428571
449,0.182628062360802
450,0.182222222222222
451,0.181818181818182
452,0.18141592920354
453,0.181015452538631
454,0.180616740088106
455,0.18021978021978
456,0.179824561403509
457,0.179431072210066
458,0.179039301310044
459,0.178649237472767
460,0.178260869565217
461,0.177874186550976
462,0.177489177489178
463,0.177105831533477
464,0.178879310344828
465,0.178494623655914
466,0.178111587982833
467,0.177730192719486
468,0.177350427350427
469,0.17910447761194
470,0.178723404255319
471,0.178343949044586
472,0.177966101694915
473,0.177589852008457
474,0.179324894514768
475,0.181052631578947
476,0.180672268907563
477,0.180293501048218
478,0.182008368200837
479,0.181628392484342
480,0.18125
481,0.180873180873181
482,0.180497925311203
483,0.180124223602484
484,0.179752066115702
485,0.179381443298969
486,0.179012345679012
487,0.17864476386037
488,0.17827868852459
489,0.177914110429448
490,0.177551020408163
491,0.179226069246436
492,0.178861788617886
493,0.18052738336714
494,0.182186234817814
495,0.181818181818182
496,0.181451612903226
497,0.183098591549296
498,0.182730923694779
499,0.18436873747495
500,0.184
501,0.183632734530938
502,0.183266932270916
503,0.182902584493042
504,0.182539682539683
505,0.182178217821782
506,0.183794466403162
507,0.183431952662722
508,0.183070866141732
509,0.182711198428291
510,0.182352941176471
511,0.181996086105675
512,0.181640625
513,0.181286549707602
514,0.182879377431907
515,0.18252427184466
516,0.182170542635659
517,0.181818181818182
518,0.181467181467181
519,0.18111753371869
520,0.180769230769231
521,0.18042226487524
522,0.18007662835249
523,0.181644359464627
524,0.181297709923664
525,0.180952380952381
526,0.180608365019011
527,0.180265654648956
528,0.181818181818182
529,0.183364839319471
530,0.183018867924528
531,0.182674199623352
532,0.182330827067669
533,0.183864915572233
534,0.183520599250936
535,0.185046728971963
536,0.184701492537313
537,0.186219739292365
538,0.185873605947955
539,0.185528756957328
540,0.187037037037037
541,0.186691312384473
542,0.186346863468635
543,0.186003683241252
544,0.185661764705882
545,0.185321100917431
546,0.184981684981685
547,0.184643510054845
548,0.186131386861314
549,0.187613843351548
550,0.187272727272727
551,0.186932849364791
552,0.186594202898551
553,0.18625678119349
554,0.185920577617329
555,0.185585585585586
556,0.18705035971223
557,0.186714542190305
558,0.186379928315412
559,0.186046511627907
560,0.185714285714286
561,0.185383244206774
562,0.185053380782918
563,0.184724689165187
564,0.184397163120567
565,0.184070796460177
566,0.183745583038869
567,0.18342151675485
568,0.183098591549296
569,0.182776801405975
570,0.182456140350877
571,0.182136602451839
572,0.183566433566434
573,0.183246073298429
574,0.184668989547038
575,0.186086956521739
576,0.185763888888889
577,0.185441941074523
578,0.185121107266436
579,0.184801381692573
580,0.18448275862069
581,0.184165232358003
582,0.183848797250859
583,0.183533447684391
584,0.183219178082192
585,0.182905982905983
586,0.18259385665529
587,0.183986371379898
588,0.183673469387755
589,0.183361629881155
590,0.183050847457627
591,0.182741116751269
592,0.182432432432432
593,0.18212478920742
594,0.181818181818182
595,0.183193277310924
596,0.182885906040268
597,0.182579564489112
598,0.182274247491639
599,0.181969949916528
600,0.181666666666667
601,0.181364392678869
602,0.182724252491694
603,0.182421227197347
604,0.183774834437086
605,0.183471074380165
606,0.183168316831683
607,0.182866556836903
608,0.182565789473684
609,0.182266009852217
610,0.181967213114754
611,0.181669394435352
612,0.181372549019608
613,0.181076672104405
614,0.180781758957655
615,0.180487804878049
616,0.181818181818182
617,0.181523500810373
618,0.181229773462783
619,0.182552504038772
620,0.182258064516129
621,0.181964573268921
622,0.181672025723473
623,0.182985553772071
624,0.182692307692308
625,0.1824
626,0.182108626198083
627,0.181818181818182
628,0.18312101910828
629,0.182829888712242
630,0.182539682539683
631,0.182250396196513
632,0.181962025316456
633,0.181674565560821
634,0.181388012618297
635,0.181102362204724
636,0.180817610062893
637,0.180533751962323
638,0.181818181818182
639,0.181533646322379
640,0.18125
641,0.180967238689548
642,0.180685358255452
643,0.180404354587869
644,0.180124223602484
645,0.17984496124031
646,0.181114551083591
647,0.180834621329212
648,0.180555555555556
649,0.180277349768875
650,0.181538461538462
651,0.181259600614439
652,0.180981595092025
653,0.180704441041348
654,0.180428134556575
655,0.180152671755725
656,0.179878048780488
657,0.179604261796043
658,0.179331306990881
659,0.179059180576631
660,0.178787878787879
661,0.178517397881997
662,0.178247734138973
663,0.177978883861237
664,0.177710843373494
665,0.177443609022556
666,0.177177177177177
667,0.176911544227886
668,0.17814371257485
669,0.177877428998505
670,0.17910447761194
671,0.178837555886736
672,0.180059523809524
673,0.179791976225854
674,0.181008902077151
675,0.180740740740741
676,0.180473372781065
677,0.181683899556869
678,0.18141592920354
679,0.182621502209131
680,0.182352941176471
681,0.18208516886931
682,0.181818181818182
683,0.181551976573939
684,0.181286549707602
685,0.181021897810219
686,0.180758017492711
687,0.180494905385735
688,0.180232558139535
689,0.181422351233672
690,0.182608695652174
691,0.182344428364689
692,0.182080924855491
693,0.181818181818182
694,0.181556195965418
695,0.181294964028777
696,0.181034482758621
697,0.18077474892396
698,0.180515759312321
699,0.180257510729614
700,0.18
701,0.179743223965763
702,0.179487179487179
703,0.17923186344239
704,0.178977272727273
705,0.178723404255319
706,0.178470254957507
707,0.17963224893918
708,0.179378531073446
709,0.180535966149506
710,0.180281690140845
711,0.180028129395218
712,0.179775280898876
713,0.179523141654979
714,0.179271708683473
715,0.179020979020979
