n,F
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0.1
11,0.0909090909090909
12,0.0833333333333333
13,0.0769230769230769
14,0.0714285714285714
15,0.133333333333333
16,0.125
17,0.176470588235294
18,0.166666666666667
19,0.157894736842105
20,0.15
21,0.142857142857143
22,0.136363636363636
23,0.173913043478261
24,0.208333333333333
25,0.2
26,0.192307692307692
27,0.185185185185185
28,0.214285714285714
29,0.206896551724138
30,0.2
31,0.193548387096774
32,0.1875
33,0.181818181818182
34,0.205882352941176
35,0.228571428571429
36,0.222222222222222
37,0.243243243243243
38,0.236842105263158
39,0.230769230769231
40,0.225
41,0.219512195121951
42,0.214285714285714
43,0.232558139534884
44,0.227272727272727
45,0.244444444444444
46,0.239130434782609
47,0.234042553191489
48,0.229166666666667
49,0.224489795918367
50,0.22
51,0.215686274509804
52,0.211538461538462
53,0.207547169811321
54,0.203703703703704
55,0.2
56,0.196428571428571
57,0.192982456140351
58,0.189655172413793
59,0.186440677966102
60,0.183333333333333
61,0.19672131147541
62,0.193548387096774
63,0.19047619047619
64,0.1875
65,0.184615384615385
66,0.181818181818182
67,0.17910447761194
68,0.176470588235294
69,0.173913043478261
70,0.171428571428571
71,0.169014084507042
72,0.166666666666667
73,0.164383561643836
74,0.175675675675676
75,0.186666666666667
76,0.197368421052632
77,0.194805194805195
78,0.192307692307692
79,0.189873417721519
80,0.1875
81,0.185185185185185
82,0.182926829268293
83,0.180722891566265
84,0.178571428571429
85,0.176470588235294
86,0.174418604651163
87,0.172413793103448
88,0.170454545454545
89,0.168539325842697
90,0.177777777777778
91,0.175824175824176
92,0.173913043478261
93,0.172043010752688
94,0.170212765957447
95,0.168421052631579
96,0.166666666666667
97,0.175257731958763
98,0.173469387755102
99,0.181818181818182
100,0.19
101,0.188118811881188
102,0.196078431372549
103,0.194174757281553
104,0.192307692307692
105,0.19047619047619
106,0.188679245283019
107,0.186915887850467
108,0.185185185185185
109,0.18348623853211
110,0.190909090909091
111,0.189189189189189
112,0.196428571428571
113,0.20353982300885
114,0.201754385964912
115,0.208695652173913
116,0.206896551724138
117,0.205128205128205
118,0.203389830508475
119,0.201680672268908
120,0.2
121,0.198347107438017
122,0.19672131147541
