wavelength,bundles,energy,power,Elb,error
0,0,0,0,NaN,NaN
0.720720720720721,13,23.3238447781523,32.3618346296864,0.0308945267074214,1046.49410587062
1.44144144144144,207,371.387374544426,515.299982180391,92.2935022238591,4.58327476760524
2.16216216216216,732,1313.31187520058,1822.2202268408,1109.73578562611,0.642030698156419
2.88288288288288,1070,1919.73183943254,2663.62792721265,2416.5573563037,0.102240722846679
3.6036036036036,1242,2228.32424726655,3091.79989308234,3004.61563784571,0.0290167747709459
4.32432432432432,1112,1995.08579948503,2768.18154678548,2962.57067036806,0.0656150165553465
5.04504504504505,958,1718.78794595923,2384.81827501843,2611.81509929093,0.0869115215445884
5.76576576576577,822,1474.78464674163,2046.26369735402,2185.53854043466,0.0637256403874453
6.48648648648649,688,1234.36963133606,1712.68786347879,1786.56835991305,0.0413532994829591
7.20720720720721,477,855.80568916759,1187.43039372003,1442.78219920586,0.176985691690942
7.92792792792793,412,739.186465276828,1025.6212205716,1166.51934224674,0.120785071084862
8.64864864864865,349,626.15552519809,868.79079121235,945.440505102033,0.0810730167324605
9.36936936936937,285,511.33044321334,709.470989958508,769.834214305438,0.0784106801506496
10.0900900900901,211,378.563942168473,525.257469758757,628.960722729509,0.164880332305505
10.8108108108108,220,394.711219322578,547.661816810076,518.59268310068,0.0560538832433779
11.5315315315315,226,405.476070758648,562.598048177625,431.086594537822,0.305069689723938
12.2522522522523,54,96.8836629246328,134.426082307928,359.130288783954,0.625689933413563
12.972972972973,114,204.532177285336,283.788395983404,301.638365863429,0.059176722526429
13.6936936936937,89,159.678629635043,221.554098618622,255.023293225166,0.131239755330871
14.4144144144144,94,168.649339165102,234.000958091578,216.657260401811,0.0800513108012265
15.1351351351351,62,111.236798172727,154.341057464658,185.16923584518,0.166486502143897
15.8558558558559,60,107.648514360703,149.362313675476,158.902556434551,0.0600383214287967
16.5765765765766,64,114.82508198475,159.319801253841,138.337083211788,0.151678187474357
17.2972972972973,47,84.3246695825508,117.000479045789,118.914136279178,0.0160927648576262
18.018018018018,47,84.3246695825508,117.000479045789,104.701109229668,0.117471246547558
18.7387387387387,32,57.412540992375,79.6599006269203,91.1050463768412,0.125625815529251
19.4594594594595,32,57.412540992375,79.6599006269199,80.5938045074289,0.0115877875007485
20.1801801801802,25,44.853547650293,62.2342973647818,70.710952097601,0.119877536383883
20.9009009009009,23,41.2652638382695,57.255553575599,62.7132680665264,0.0870264723748387
21.6216216216216,15,26.9121285901758,37.3405784188687,55.803269063678,0.330853209043025
22.3423423423423,15,26.9121285901758,37.3405784188689,50.5247976031687,0.260945512099843
23.0630630630631,16,28.7062704961875,39.8299503134604,45.2463261426594,0.119708632522374
23.7837837837838,18,32.2945543082109,44.8086941026425,39.9678546821503,0.121118320184799
24.5045045045045,12,21.5297028721406,29.8724627350951,36.1049732951412,0.172621940725402
25.2252252252252,8,14.3531352480937,19.9149751567301,32.8487733682037,0.393737631128504
25.9459459459459,12,21.5297028721406,29.8724627350951,29.5925734412662,0.00945809239552826
26.6666666666667,8,14.3531352480937,19.9149751567301,26.3363735143287,0.243822421264831
27.3873873873874,4,7.17656762404687,9.95748757836504,24.7551171287562,0.59776043366815
28.1081081081081,7,12.558993342082,17.4256032621388,23.1738607431837,0.248049194078966
28.8288288288288,11,19.7355609661289,27.3830908405037,21.5926043576113,0.268169896830965
29.5495495495496,8,14.3531352480937,19.9149751567302,20.0113479720388,0.00481590822583674
30.2702702702703,5,8.97070953005859,12.4468594729562,18.4300915864663,0.324644730355205
30.990990990991,6,10.7648514360703,14.9362313675476,16.8488352008939,0.113515492943087
31.7117117117117,6,10.7648514360703,14.9362313675476,15.2675788153214,0.0217026846091226
32.4324324324324,7,12.558993342082,17.4256032621388,13.6863224297489,0.273212972409746
33.1531531531532,2,3.58828381202344,4.97874378918252,12.1050660441765,0.588705772359028
33.8738738738739,5,8.97070953005859,12.4468594729563,11.2401736425303,0.10735473212444
34.5945945945946,3,5.38242571803516,7.46811568377378,10.6140692355261,0.29639467031387
35.3153153153153,5,8.97070953005859,12.4468594729563,9.98796482852202,0.246185753218971
36.036036036036,3,5.38242571803516,7.46811568377378,9.3618604215179,0.202282949379529
36.7567567567568,8,14.3531352480937,19.9149751567301,8.73575601451377,1.2797082614994
37.4774774774775,2,3.58828381202344,4.97874378918252,8.10965160750964,0.386071803063384
38.1981981981982,2,3.58828381202344,4.97874378918252,7.48354720050552,0.334708039411283
38.9189189189189,2,3.58828381202344,4.97874378918252,6.85744279350139,0.273964954705749
39.6396396396396,4,7.17656762404687,9.95748757836494,6.23133838649727,0.597969322279448
40.3603603603604,1,1.79414190601172,2.48937189459129,5.81248824852699,0.571720098492733
41.0810810810811,1,1.79414190601172,2.48937189459126,5.60089237959056,0.555540130772296
41.8018018018018,2,3.58828381202344,4.97874378918247,5.38929651065413,0.0761792788094017
42.5225225225225,0,0,0,5.1777006417177,1
43.2432432432432,1,1.79414190601172,2.48937189459126,4.96610477278127,0.498727471833606
43.963963963964,2,3.58828381202344,4.97874378918247,4.75450890384483,0.0471625755409365
44.6846846846847,2,3.58828381202344,4.97874378918257,4.5429130349084,0.0959364070861982
45.4054054054054,3,5.38242571803516,7.46811568377371,4.33131716597197,0.724213535421809
46.1261261261261,0,0,0,4.11972129703554,1
46.8468468468469,0,0,0,3.90812542809911,1
47.5675675675676,2,3.58828381202344,4.97874378918247,3.69652955916268,0.346869735382349
48.2882882882883,1,1.79414190601172,2.48937189459126,3.48493369022625,0.2856759652062
49.009009009009,3,5.38242571803516,7.46811568377386,3.27333782128982,1.28149860830164
49.7297297297297,0,0,0,3.06174195235339,1
50.4504504504505,0,0,0,2.85014608341696,1
51.1711711711712,2,3.58828381202344,4.97874378918252,2.63855021448053,0.886924024359616
51.8918918918919,1,1.79414190601172,2.48937189459126,2.4269543455441,0.0257184685660711
52.6126126126126,1,1.79414190601172,2.48937189459126,2.21535847660766,0.123688071649329
53.3333333333333,17,30.5004124021992,42.3193222080514,2.00376260767123,20.1199281022789
